_id,Product Name,Price,Rating,URL,Availability,Category
B00k2scrape-371,Raspberry Pi Electronics Projects for the Evil Genius,£49.67,Four,http://books.toscrape.com/catalogue/raspberry-pi-electronics-projects-for-the-evil-genius_630/index.html,In stock,raspberry pi electronics projects for the evil genius_630
B00k2scrape-373,Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,£43.14,One,http://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html,In stock,quench your own thirst business lessons learned over a beer or two_629
B00k2scrape-372,Psycho: Sanitarium (Psycho #1.5),£36.97,Five,http://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html,In stock,psycho sanitarium psycho 15_628
B00k2scrape-374,Poisonous (Max Revere Novels #3),£26.80,Three,http://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html,In stock,poisonous max revere novels 3_627
B00k2scrape-375,One with You (Crossfire #5),£15.71,Four,http://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/index.html,In stock,one with you crossfire 5_626
B00k2scrape-376,No Love Allowed (Dodge Cove #1),£54.65,Four,http://books.toscrape.com/catalogue/no-love-allowed-dodge-cove-1_625/index.html,In stock,no love allowed dodge cove 1_625
B00k2scrape-378,Murder at the 42nd Street Library (Raymond Ambler #1),£54.36,Four,http://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html,In stock,murder at the 42nd street library raymond ambler 1_624
B00k2scrape-377,Most Wanted,£35.28,Three,http://books.toscrape.com/catalogue/most-wanted_623/index.html,In stock,most wanted_623
B00k2scrape-379,"Love, Lies and Spies",£20.55,Two,http://books.toscrape.com/catalogue/love-lies-and-spies_622/index.html,In stock,love lies and spies_622
B00k2scrape-380,How to Speak Golf: An Illustrated Guide to Links Lingo,£58.32,Five,http://books.toscrape.com/catalogue/how-to-speak-golf-an-illustrated-guide-to-links-lingo_621/index.html,In stock,how to speak golf an illustrated guide to links lingo_621
B00k2scrape-381,Hide Away (Eve Duncan #20),£11.84,One,http://books.toscrape.com/catalogue/hide-away-eve-duncan-20_620/index.html,In stock,hide away eve duncan 20_620
B00k2scrape-382,Furiously Happy: A Funny Book About Horrible Things,£41.46,Four,http://books.toscrape.com/catalogue/furiously-happy-a-funny-book-about-horrible-things_619/index.html,In stock,furiously happy a funny book about horrible things_619
B00k2scrape-383,Everyday Italian: 125 Simple and Delicious Recipes,£20.10,Five,http://books.toscrape.com/catalogue/everyday-italian-125-simple-and-delicious-recipes_618/index.html,In stock,everyday italian 125 simple and delicious recipes_618
B00k2scrape-384,Equal Is Unfair: America's Misguided Fight Against Income Inequality,£56.86,One,http://books.toscrape.com/catalogue/equal-is-unfair-americas-misguided-fight-against-income-inequality_617/index.html,In stock,equal is unfair americas misguided fight against income inequality_617
B00k2scrape-385,Eleanor & Park,£56.51,Five,http://books.toscrape.com/catalogue/eleanor-park_616/index.html,In stock,eleanor park_616
B00k2scrape-387,Dirty (Dive Bar #1),£40.83,Four,http://books.toscrape.com/catalogue/dirty-dive-bar-1_615/index.html,In stock,dirty dive bar 1_615
B00k2scrape-386,Can You Keep a Secret? (Fear Street Relaunch #4),£48.64,One,http://books.toscrape.com/catalogue/can-you-keep-a-secret-fear-street-relaunch-4_614/index.html,In stock,can you keep a secret fear street relaunch 4_614
B00k2scrape-388,Boar Island (Anna Pigeon #19),£59.48,Three,http://books.toscrape.com/catalogue/boar-island-anna-pigeon-19_613/index.html,In stock,boar island anna pigeon 19_613
B00k2scrape-390,A Paris Apartment,£39.01,Four,http://books.toscrape.com/catalogue/a-paris-apartment_612/index.html,In stock,a paris apartment_612
B00k2scrape-389,"A la Mode: 120 Recipes in 60 Pairings: Pies, Tarts, Cakes, Crisps, and More Topped with Ice Cream, Gelato, Frozen Custard, and More",£38.77,One,http://books.toscrape.com/catalogue/a-la-mode-120-recipes-in-60-pairings-pies-tarts-cakes-crisps-and-more-topped-with-ice-cream-gelato-frozen-custard-and-more_611/index.html,In stock,a la mode 120 recipes in 60 pairings pies tarts cakes crisps and more topped with ice cream gelato frozen custard and more_611
B00k2scrape-391,Troublemaker: Surviving Hollywood and Scientology,£48.39,Two,http://books.toscrape.com/catalogue/troublemaker-surviving-hollywood-and-scientology_610/index.html,In stock,troublemaker surviving hollywood and scientology_610
B00k2scrape-392,The Widow,£27.26,Two,http://books.toscrape.com/catalogue/the-widow_609/index.html,In stock,the widow_609
B00k2scrape-393,"The Sleep Revolution: Transforming Your Life, One Night at a Time",£11.68,Four,http://books.toscrape.com/catalogue/the-sleep-revolution-transforming-your-life-one-night-at-a-time_608/index.html,In stock,the sleep revolution transforming your life one night at a time_608
B00k2scrape-394,The Improbability of Love,£59.45,One,http://books.toscrape.com/catalogue/the-improbability-of-love_607/index.html,In stock,the improbability of love_607
B00k2scrape-395,The Art of Startup Fundraising,£21.00,Three,http://books.toscrape.com/catalogue/the-art-of-startup-fundraising_606/index.html,In stock,the art of startup fundraising_606
B00k2scrape-396,Take Me Home Tonight (Rock Star Romance #3),£53.98,Three,http://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html,In stock,take me home tonight rock star romance 3_605
B00k2scrape-397,Sleeping Giants (Themis Files #1),£48.74,One,http://books.toscrape.com/catalogue/sleeping-giants-themis-files-1_604/index.html,In stock,sleeping giants themis files 1_604
B00k2scrape-398,"Setting the World on Fire: The Brief, Astonishing Life of St. Catherine of Siena",£21.15,Two,http://books.toscrape.com/catalogue/setting-the-world-on-fire-the-brief-astonishing-life-of-st-catherine-of-siena_603/index.html,In stock,setting the world on fire the brief astonishing life of st catherine of siena_603
B00k2scrape-399,Playing with Fire,£13.71,Three,http://books.toscrape.com/catalogue/playing-with-fire_602/index.html,In stock,playing with fire_602
B00k2scrape-400,Off the Hook (Fishing for Trouble #1),£47.67,Three,http://books.toscrape.com/catalogue/off-the-hook-fishing-for-trouble-1_601/index.html,In stock,off the hook fishing for trouble 1_601
B00k2scrape-401,Mothering Sunday,£13.34,Two,http://books.toscrape.com/catalogue/mothering-sunday_600/index.html,In stock,mothering sunday_600
B00k2scrape-402,"Mother, Can You Not?",£16.89,Five,http://books.toscrape.com/catalogue/mother-can-you-not_599/index.html,In stock,mother can you not_599
B00k2scrape-403,M Train,£27.18,One,http://books.toscrape.com/catalogue/m-train_598/index.html,In stock,m train_598
B00k2scrape-404,Lilac Girls,£17.28,Two,http://books.toscrape.com/catalogue/lilac-girls_597/index.html,In stock,lilac girls_597
B00k2scrape-405,Lies and Other Acts of Love,£45.14,One,http://books.toscrape.com/catalogue/lies-and-other-acts-of-love_596/index.html,In stock,lies and other acts of love_596
B00k2scrape-406,Lab Girl,£40.85,One,http://books.toscrape.com/catalogue/lab-girl_595/index.html,In stock,lab girl_595
B00k2scrape-407,Keep Me Posted,£20.46,Four,http://books.toscrape.com/catalogue/keep-me-posted_594/index.html,In stock,keep me posted_594
B00k2scrape-408,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,£56.27,Three,http://books.toscrape.com/catalogue/it-didnt-start-with-you-how-inherited-family-trauma-shapes-who-we-are-and-how-to-end-the-cycle_593/index.html,In stock,it didnt start with you how inherited family trauma shapes who we are and how to end the cycle_593
B00k2scrape-409,Grey (Fifty Shades #4),£48.49,Four,http://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html,In stock,grey fifty shades 4_592
B00k2scrape-418,"Exit, Pursued by a Bear",£51.34,Four,http://books.toscrape.com/catalogue/exit-pursued-by-a-bear_591/index.html,In stock,exit pursued by a bear_591
B00k2scrape-410,Daredevils,£16.34,Three,http://books.toscrape.com/catalogue/daredevils_590/index.html,In stock,daredevils_590
B00k2scrape-411,Cravings: Recipes for What You Want to Eat,£20.50,Three,http://books.toscrape.com/catalogue/cravings-recipes-for-what-you-want-to-eat_589/index.html,In stock,cravings recipes for what you want to eat_589
B00k2scrape-412,Born for This: How to Find the Work You Were Meant to Do,£21.59,Five,http://books.toscrape.com/catalogue/born-for-this-how-to-find-the-work-you-were-meant-to-do_588/index.html,In stock,born for this how to find the work you were meant to do_588
B00k2scrape-413,Arena,£21.36,Four,http://books.toscrape.com/catalogue/arena_587/index.html,In stock,arena_587
B00k2scrape-414,Adultery,£20.88,Five,http://books.toscrape.com/catalogue/adultery_586/index.html,In stock,adultery_586
B00k2scrape-415,A Mother's Reckoning: Living in the Aftermath of Tragedy,£19.53,Three,http://books.toscrape.com/catalogue/a-mothers-reckoning-living-in-the-aftermath-of-tragedy_585/index.html,In stock,a mothers reckoning living in the aftermath of tragedy_585
B00k2scrape-416,A Gentleman's Position (Society of Gentlemen #3),£14.75,Five,http://books.toscrape.com/catalogue/a-gentlemans-position-society-of-gentlemen-3_584/index.html,In stock,a gentlemans position society of gentlemen 3_584
B00k2scrape-417,11/22/63,£48.48,Three,http://books.toscrape.com/catalogue/112263_583/index.html,In stock,112263_583
B00k2scrape-419,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",£24.57,Two,http://books.toscrape.com/catalogue/10-happier-how-i-tamed-the-voice-in-my-head-reduced-stress-without-losing-my-edge-and-found-self-help-that-actually-works_582/index.html,In stock,10 happier how i tamed the voice in my head reduced stress without losing my edge and found self help that actually works_582
B00k2scrape-420,10-Day Green Smoothie Cleanse: Lose Up to 15 Pounds in 10 Days!,£49.71,Five,http://books.toscrape.com/catalogue/10-day-green-smoothie-cleanse-lose-up-to-15-pounds-in-10-days_581/index.html,In stock,10 day green smoothie cleanse lose up to 15 pounds in 10 days_581
B00k2scrape-421,Without Shame,£48.27,Five,http://books.toscrape.com/catalogue/without-shame_580/index.html,In stock,without shame_580
B00k2scrape-422,Watchmen,£58.05,Four,http://books.toscrape.com/catalogue/watchmen_579/index.html,In stock,watchmen_579
B00k2scrape-423,Unlimited Intuition Now,£58.87,Four,http://books.toscrape.com/catalogue/unlimited-intuition-now_578/index.html,In stock,unlimited intuition now_578
B00k2scrape-424,Underlying Notes,£11.82,Two,http://books.toscrape.com/catalogue/underlying-notes_577/index.html,In stock,underlying notes_577
B00k2scrape-425,The Shack,£28.03,One,http://books.toscrape.com/catalogue/the-shack_576/index.html,In stock,the shack_576
B00k2scrape-426,The New Brand You: Your New Image Makes the Sale for You,£44.05,Five,http://books.toscrape.com/catalogue/the-new-brand-you-your-new-image-makes-the-sale-for-you_575/index.html,In stock,the new brand you your new image makes the sale for you_575
B00k2scrape-427,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",£12.34,Four,http://books.toscrape.com/catalogue/the-moosewood-cookbook-recipes-from-moosewood-restaurant-ithaca-new-york_574/index.html,In stock,the moosewood cookbook recipes from moosewood restaurant ithaca new york_574
B00k2scrape-428,The Flowers Lied,£16.68,Two,http://books.toscrape.com/catalogue/the-flowers-lied_573/index.html,In stock,the flowers lied_573
B00k2scrape-429,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",£55.91,One,http://books.toscrape.com/catalogue/the-fabric-of-the-cosmos-space-time-and-the-texture-of-reality_572/index.html,In stock,the fabric of the cosmos space time and the texture of reality_572
B00k2scrape-430,The Book of Mormon,£24.57,Three,http://books.toscrape.com/catalogue/the-book-of-mormon_571/index.html,In stock,the book of mormon_571
B00k2scrape-431,The Art and Science of Low Carbohydrate Living,£52.98,Five,http://books.toscrape.com/catalogue/the-art-and-science-of-low-carbohydrate-living_570/index.html,In stock,the art and science of low carbohydrate living_570
B00k2scrape-432,The Alien Club,£54.40,One,http://books.toscrape.com/catalogue/the-alien-club_569/index.html,In stock,the alien club_569
B00k2scrape-433,Suzie Snowflake: One beautiful flake (a self-esteem story),£54.81,Five,http://books.toscrape.com/catalogue/suzie-snowflake-one-beautiful-flake-a-self-esteem-story_568/index.html,In stock,suzie snowflake one beautiful flake a self esteem story_568
B00k2scrape-434,Nap-a-Roo,£25.08,One,http://books.toscrape.com/catalogue/nap-a-roo_567/index.html,In stock,nap a roo_567
B00k2scrape-435,"NaNo What Now? Finding your editing process, revising your NaNoWriMo book and building a writing career through publishing and beyond",£10.41,Four,http://books.toscrape.com/catalogue/nano-what-now-finding-your-editing-process-revising-your-nanowrimo-book-and-building-a-writing-career-through-publishing-and-beyond_566/index.html,In stock,nano what now finding your editing process revising your nanowrimo book and building a writing career through publishing and beyond_566
B00k2scrape-436,Modern Day Fables,£47.44,Two,http://books.toscrape.com/catalogue/modern-day-fables_565/index.html,In stock,modern day fables_565
B00k2scrape-437,If I Gave You God's Phone Number....: Searching for Spirituality in America,£20.91,One,http://books.toscrape.com/catalogue/if-i-gave-you-gods-phone-number-searching-for-spirituality-in-america_564/index.html,In stock,if i gave you gods phone number searching for spirituality in america_564
B00k2scrape-438,"Fruits Basket, Vol. 9 (Fruits Basket #9)",£33.95,Four,http://books.toscrape.com/catalogue/fruits-basket-vol-9-fruits-basket-9_563/index.html,In stock,fruits basket vol 9 fruits basket 9_563
B00k2scrape-439,Dress Your Family in Corduroy and Denim,£43.68,Three,http://books.toscrape.com/catalogue/dress-your-family-in-corduroy-and-denim_562/index.html,In stock,dress your family in corduroy and denim_562
B00k2scrape-440,Don't Forget Steven,£33.23,One,http://books.toscrape.com/catalogue/dont-forget-steven_561/index.html,In stock,dont forget steven_561
B00k2scrape-441,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,£35.92,Two,http://books.toscrape.com/catalogue/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html,In stock,chernobyl 012340 the incredible true story of the worlds worst nuclear disaster_560
B00k2scrape-442,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,£48.63,Four,http://books.toscrape.com/catalogue/art-and-fear-observations-on-the-perils-and-rewards-of-artmaking_559/index.html,In stock,art and fear observations on the perils and rewards of artmaking_559
B00k2scrape-443,A Shard of Ice (The Black Symphony Saga #1),£56.63,Three,http://books.toscrape.com/catalogue/a-shard-of-ice-the-black-symphony-saga-1_558/index.html,In stock,a shard of ice the black symphony saga 1_558
